,0,1,2,3,4,5,6,7
235,1613093400.0,943099.2231,48363.625,48363.625,48060.95,48062.02,1.0023531114551485,1.0
236,1613094300.0,916061.4845,48477.43,48528.8175,48275.275,48363.625,0.993895612865616,0.0
237,1613095200.0,753239.584,48181.505,48474.61,48154.6825,48474.61,0.9974455447167954,0.0
238,1613096100.0,939163.8102,48058.4275,48403.0675,48010.68,48181.505,0.998001131019112,0.0
239,1613097000.0,978956.5389,47962.365,48130.11,47918.365,48058.425,0.9992419056066146,0.0
240,1613097900.0,935629.688,47926.005,47963.885,47750.0,47962.365,0.9986908986050476,0.0
241,1613098800.0,858679.3626,47863.265,47947.49,47711.5,47926.01,0.9998899991465272,0.0
242,1613099700.0,704213.4816,47858.0,47972.965,47633.455,47863.625,0.993699277027874,0.0
243,1613100600.0,1049527.717,47556.46,47878.335,47419.56,47856.665,1.000748899308317,1.0
244,1613101500.0,960004.0746,47592.075,47705.625,47443.41,47557.125,0.9954318024587078,0.0
245,1613102400.0,1292498.9,47374.665,47592.94,47199.455,47591.87,0.9978131771485876,0.0
246,1613103300.0,1827304.222,47271.065,47374.75,46905.0,47374.665,0.9990114460082504,0.0
247,1613104200.0,1541365.782,47224.335,47372.07,46949.925,47271.065,1.0011632773653667,1.0
248,1613105100.0,994775.3907,47279.27,47364.805,46969.69,47224.335,1.0018554643504438,1.0
249,1613106000.0,1119401.696,47366.995,47505.86,47092.82,47279.32,1.0007990796122912,1.0
250,1613106900.0,1055957.512,47404.845,47442.8875,47177.115,47366.295,1.0004251675118865,1.0
251,1613107800.0,919229.8379,47425.0,47476.265,47205.9375,47404.55,0.99655782814971,0.0
252,1613108700.0,765014.16,47261.755,47461.155,47250.73,47414.295,0.9912710605012448,0.0
253,1613109600.0,1044954.57,46849.21,47266.72,46818.0,47266.72,1.0116771446092687,1.0
254,1613110500.0,945613.9105,47396.275,47403.43,46809.22,46847.36,1.0011423893544376,1.0
255,1613111400.0,954521.1429,47450.42,47544.75,47248.94,47397.665,0.9984976950678204,0.0
256,1613112300.0,658588.8137,47379.135,47529.835,47326.47,47450.405,0.9950800072648012,0.0
257,1613113200.0,959897.3603,47146.03,47389.985,47063.005,47379.99,0.9977429700867708,0.0
258,1613114100.0,859872.1540000002,47039.62,47247.965,47037.86,47145.245,1.006944677699352,1.0
259,1613115000.0,1072420.634,47366.295,47447.805,46929.83406,47040.925,0.9991341944730954,0.0
260,1613115900.0,986501.9743,47325.285,47474.95,47153.79,47366.295,0.9985366173706084,0.0
261,1613116800.0,1017722.176,47256.03,47478.18,47177.115,47337.02,1.0077611788379175,1.0
262,1613117700.0,1441278.468,47622.7925,47686.095,47225.345,47255.9,0.9968336065130996,0.0
263,1613118600.0,1093540.829,47472.0,47644.765,47366.2925,47621.3675,0.9926267062689584,0.0
264,1613119500.0,1241132.829,47121.975,47471.4,47090.9025,47471.005,1.0013311199286532,1.0
265,1613120400.0,981558.6939,47184.7,47333.3275,47037.565,47122.67,1.0007435673004177,1.0
266,1613121300.0,858666.8849,47219.785,47261.315,47040.625,47183.58,1.0020506234833555,1.0
267,1613122200.0,1293078.963,47316.615,47389.8275,47125.72,47220.085,1.0006669961492385,1.0
268,1613123100.0,769482.0031,47348.175,47398.05,47153.52,47315.55,1.0009403741538083,1.0
269,1613124000.0,758101.5435,47392.7,47452.82875,47347.3875,47347.495,1.0040199228995184,1.0
270,1613124900.0,1480820.769,47583.215,47695.9975,47367.79,47390.07,0.999374411754229,0.0
271,1613125800.0,957513.0823,47553.4475,47597.64,47462.63,47584.54,0.9963736067716226,0.0
272,1613126700.0,929267.6237,47381.0,47599.2,47354.0025,47553.4475,1.000592114982799,1.0
273,1613127600.0,852378.4514,47409.055,47499.745,47350.00375,47376.0,1.0092233435152842,1.0
274,1613128500.0,1602965.439,47846.325,47846.33,47295.49,47409.055,0.997447191607715,0.0
275,1613129400.0,1217380.394,47724.1825,47959.18,47656.925,47846.325,0.9967272880996966,0.0
276,1613130300.0,932343.2192,47567.995,47724.1975,47567.56,47724.1975,0.9987322358236878,0.0
277,1613131200.0,1235833.017,47507.69,47740.495,47324.48,47567.57,1.0041666412321877,1.0
278,1613132100.0,894779.0113,47705.6375,47708.955,47452.59,47508.18,1.0022501009445688,1.0
279,1613133000.0,1184740.181,47812.98,47950.0,47705.6325,47705.635,0.9972188514499618,0.0
280,1613133900.0,811182.5812,47680.005,47842.52,47639.755,47813.185,1.0079441057105594,1.0
281,1613134800.0,1880667.186,48058.78,48075.98,47640.815,47680.0025,0.9950028381910652,0.0
282,1613135700.0,1611973.2980000004,47818.6225,48111.0,47818.62,48070.68,1.0001613910982066,1.0
283,1613136600.0,819663.7438,47826.34,47899.9975,47763.99,47818.6225,1.000839391013404,1.0
284,1613137500.0,1008603.42,47866.485,48075.62,47795.3425,47826.54,0.9971146826427718,0.0
285,1613138400.0,1449145.66,47728.375,47866.49,47567.695,47866.49,0.9929354393481864,0.0
